"m","mname","bdate","sexo","f"
"http://dbpedia.org/resource/George_Fenton","George Fenton",1950-10-19,"male","http://dbpedia.org/resource/Clockwise_(film)"
"http://dbpedia.org/resource/George_Fenton","George Fenton",1950-10-19,"male","http://dbpedia.org/resource/Ladybird,_Ladybird_(film)"
"http://dbpedia.org/resource/L._Wolfe_Gilbert","L. Wolfe Gilbert",1886-08-31,"male","http://dbpedia.org/resource/Ramona_(1928_film)"
"http://dbpedia.org/resource/L._Wolfe_Gilbert","L. Wolfe Gilbert","1886-8-31","male","http://dbpedia.org/resource/Ramona_(1928_film)"
"http://dbpedia.org/resource/Hubert_Bath","Hubert Bath","1883-11-6","male","http://dbpedia.org/resource/Kitty_(1929_film)"
"http://dbpedia.org/resource/Louis_Levy","Louis Levy",1894-11-20,"male","http://dbpedia.org/resource/The_Lambeth_Walk_(film)"
"http://dbpedia.org/resource/Louis_Levy","Louis Levy",1894-11-20,"male","http://dbpedia.org/resource/Dirty_Work_(1934_film)"
"http://dbpedia.org/resource/Reghu_Kumar","Reghu Kumar",1953-07-13,"male","http://dbpedia.org/resource/Collector_(film)"
"http://dbpedia.org/resource/Reghu_Kumar","Reghu Kumar","1953-6-13","male","http://dbpedia.org/resource/Collector_(film)"
"http://dbpedia.org/resource/Reghu_Kumar","Reghu Kumar (Raghu Kumar)",1953-07-13,"male","http://dbpedia.org/resource/Collector_(film)"
"http://dbpedia.org/resource/Reghu_Kumar","Reghu Kumar (Raghu Kumar)","1953-6-13","male","http://dbpedia.org/resource/Collector_(film)"
"http://dbpedia.org/resource/Sergei_Skripka","Sergei Skripka","1949-10-5","male","http://dbpedia.org/resource/Per_Aspera_Ad_Astra_(film)"
"http://dbpedia.org/resource/Herb_Harris","Herb Harris",1913-04-24,"male","http://dbpedia.org/resource/Kramer_vs._Kramer"
"http://dbpedia.org/resource/Herb_Harris","Herb Harris","1913-4-24","male","http://dbpedia.org/resource/Kramer_vs._Kramer"
"http://dbpedia.org/resource/Nathan_Wang","Nathan Wang","1956-8-8","male","http://dbpedia.org/resource/Farmland_(film)"
"http://dbpedia.org/resource/William_Axt","William Axt","1888-4-19","male","http://dbpedia.org/resource/Redemption_(1930_film)"
"http://dbpedia.org/resource/Gary_S._Scott","Gary S. Scott","1953-1-1","male","http://dbpedia.org/resource/Roadhouse_66"
"http://dbpedia.org/resource/Anupam_Roy","Anupam Roy",1982-03-29,"male","http://dbpedia.org/resource/Pink_(2016_film)"
"http://dbpedia.org/resource/Anupam_Roy","Anupam Roy","1982-3-29","male","http://dbpedia.org/resource/Pink_(2016_film)"
"http://dbpedia.org/resource/Ranjit_Barot","Ranjit Barot","1950-0-0","male","http://dbpedia.org/resource/Halo_(1996_film)"
"http://dbpedia.org/resource/Andy_Kubiszewski","Andy Kubiszewski",1961-09-30,"male","http://dbpedia.org/resource/Jam_(film)"
"http://dbpedia.org/resource/Andy_Kubiszewski","Andy Kubiszewski","1961-9-30","male","http://dbpedia.org/resource/Jam_(film)"
"http://dbpedia.org/resource/Laurent_Petitgirard","Laurent Petitgirard","1950-6-10","male","http://dbpedia.org/resource/Rosebud_(film)"
"http://dbpedia.org/resource/Raúl_Lavista","Raúl Lavista",1913-10-31,"male","http://dbpedia.org/resource/The_Atomic_Fireman"
"http://dbpedia.org/resource/Raúl_Lavista","Raúl Lavista","1913-10-0","male","http://dbpedia.org/resource/The_Atomic_Fireman"
"http://dbpedia.org/resource/Raúl_Lavista","Raúl Lavista",1913-10-31,"male","http://dbpedia.org/resource/The_White_Monk"
"http://dbpedia.org/resource/Raúl_Lavista","Raúl Lavista","1913-10-0","male","http://dbpedia.org/resource/The_White_Monk"
"http://dbpedia.org/resource/François_Roy","François Roy","1896-1-1","male","http://dbpedia.org/resource/Dobermann_(film)"
"http://dbpedia.org/resource/Rob_Zombie","Rob Zombie",1965-01-12,"male","http://dbpedia.org/resource/Private_Parts_(1997_film)"
"http://dbpedia.org/resource/Rob_Zombie","Rob Zombie","1965-1-12","male","http://dbpedia.org/resource/Private_Parts_(1997_film)"
"http://dbpedia.org/resource/Ken_Jones_(music)","Ken Jones",1927-10-02,"male","http://dbpedia.org/resource/Offbeat_(film)"
