"a","aname","bdate","sexo","f"
"http://dbpedia.org/resource/Randy_Spears","Randy Spears",1961-06-18,"male","http://dbpedia.org/resource/Lovers_Lane_(2005_film)"
"http://dbpedia.org/resource/Randy_Spears","Randy Spears","1961-6-18","male","http://dbpedia.org/resource/Lovers_Lane_(2005_film)"
"http://dbpedia.org/resource/Sara_García","Sara García",1895-09-08,"female","http://dbpedia.org/resource/Joselito_vagabundo"
"http://dbpedia.org/resource/Sara_García","Sara García","1895-9-8","female","http://dbpedia.org/resource/Joselito_vagabundo"
"http://dbpedia.org/resource/Matt_O'Leary","Matt O'Leary",1987-07-06,"male","http://dbpedia.org/resource/Natural_Selection_(film)"
"http://dbpedia.org/resource/Matt_O'Leary","Matt O'Leary","1987-7-6","male","http://dbpedia.org/resource/Natural_Selection_(film)"
"http://dbpedia.org/resource/Akira_Takarada","Akira Takarada",1934-04-29,"male","http://dbpedia.org/resource/Mothra_vs._Godzilla"
"http://dbpedia.org/resource/Akira_Takarada","Akira Takarada","1934-4-29","male","http://dbpedia.org/resource/Mothra_vs._Godzilla"
"http://dbpedia.org/resource/Benjamin_Christensen","Benjamin Christensen",1879-09-28,"male","http://dbpedia.org/resource/Michael_(1924_film)"
"http://dbpedia.org/resource/Benjamin_Christensen","Benjamin Christensen","1879-9-28","male","http://dbpedia.org/resource/Michael_(1924_film)"
"http://dbpedia.org/resource/Gordon_Currie","Gordon Currie",1965-09-25,"male","http://dbpedia.org/resource/Left_Behind:_World_at_War"
"http://dbpedia.org/resource/Gordon_Currie","Gordon Currie","1965-9-25","male","http://dbpedia.org/resource/Left_Behind:_World_at_War"
"http://dbpedia.org/resource/Janagaraj","Janagaraj",1955-01-01,"male","http://dbpedia.org/resource/Jeeva_(1988_film)"
"http://dbpedia.org/resource/Janagaraj","Janagaraj","1955-0-0","male","http://dbpedia.org/resource/Jeeva_(1988_film)"
"http://dbpedia.org/resource/Jean-Pierre_Kalfon","Jean-Pierre Kalfon",1938-10-30,"male","http://dbpedia.org/resource/Liberty_Belle_(film)"
"http://dbpedia.org/resource/John_Diehl","John Diehl",1950-05-01,"male","http://dbpedia.org/resource/Natural_Selection_(film)"
"http://dbpedia.org/resource/John_Diehl","John Diehl","1950-5-1","male","http://dbpedia.org/resource/Natural_Selection_(film)"
"http://dbpedia.org/resource/Keegan_Connor_Tracy","Keegan Connor Tracy",1971-12-03,"female","http://dbpedia.org/resource/Jinxed_(2013_film)"
"http://dbpedia.org/resource/Keegan_Connor_Tracy","Keegan Connor Tracy","1971-12-3","female","http://dbpedia.org/resource/Jinxed_(2013_film)"
"http://dbpedia.org/resource/Lucas_Belvaux","Lucas Belvaux",1961-11-14,"male","http://dbpedia.org/resource/Madame_Bovary_(1991_film)"
"http://dbpedia.org/resource/André_Dussollier","André Dussollier",1946-02-17,"male","http://dbpedia.org/resource/Lemming_(film)"
"http://dbpedia.org/resource/André_Dussollier","André Dussollier","1946-2-17","male","http://dbpedia.org/resource/Lemming_(film)"
"http://dbpedia.org/resource/André_Dussollier","André Dussollier",1946-02-17,"male","http://dbpedia.org/resource/Liberty_Belle_(film)"
"http://dbpedia.org/resource/André_Dussollier","André Dussollier","1946-2-17","male","http://dbpedia.org/resource/Liberty_Belle_(film)"
"http://dbpedia.org/resource/Celia_Weston","Celia Weston",1951-12-14,"female","http://dbpedia.org/resource/Joshua_(2007_film)"
"http://dbpedia.org/resource/Darlanne_Fluegel","Darlanne Fluegel",1958-11-25,"female","http://dbpedia.org/resource/Lock_Up_(film)"
"http://dbpedia.org/resource/Darlanne_Fluegel","Darlanne Fluegel","1958-9-25","female","http://dbpedia.org/resource/Lock_Up_(film)"
"http://dbpedia.org/resource/Viola_Davis","Viola Davis",1965-08-11,"female","http://dbpedia.org/resource/Jesse_Stone:_Death_in_Paradise"
"http://dbpedia.org/resource/Viola_Davis","Viola Davis","1965-8-11","female","http://dbpedia.org/resource/Jesse_Stone:_Death_in_Paradise"
"http://dbpedia.org/resource/Viola_Davis","Viola Davis",1965-08-11,"female","http://dbpedia.org/resource/Jesse_Stone:_Night_Passage"
"http://dbpedia.org/resource/Viola_Davis","Viola Davis","1965-8-11","female","http://dbpedia.org/resource/Jesse_Stone:_Night_Passage"
"http://dbpedia.org/resource/Arleta_Jeziorska","Arleta Jeziorska","1970-1-1","female","http://dbpedia.org/resource/Miroslava_(film)"
"http://dbpedia.org/resource/Bahadoor","Bahadoor","1930-0-0","male","http://dbpedia.org/resource/Nurse_(film)"
"http://dbpedia.org/resource/Claudio_Brook","Claudio Brook","1927-8-28","male","http://dbpedia.org/resource/Miroslava_(film)"
"http://dbpedia.org/resource/George_E._Stone","George E. Stone",1903-05-18,"male","http://dbpedia.org/resource/Jailbreak_(film)"
"http://dbpedia.org/resource/George_E._Stone","George E. Stone","1903-5-18","male","http://dbpedia.org/resource/Jailbreak_(film)"
"http://dbpedia.org/resource/Go_Ah-sung","Go A-seong",1992-08-10,"female","http://dbpedia.org/resource/Office_(2015_South_Korean_film)"
"http://dbpedia.org/resource/Go_Ah-sung","Go A-seong","1992-8-10","female","http://dbpedia.org/resource/Office_(2015_South_Korean_film)"
"http://dbpedia.org/resource/Go_Ah-sung","Go Ah-sung",1992-08-10,"female","http://dbpedia.org/resource/Office_(2015_South_Korean_film)"
"http://dbpedia.org/resource/Go_Ah-sung","Go Ah-sung","1992-8-10","female","http://dbpedia.org/resource/Office_(2015_South_Korean_film)"
"http://dbpedia.org/resource/Janet_Blair","Janet Blair",1921-04-23,"female","http://dbpedia.org/resource/Once_Upon_a_Time_(1944_film)"
"http://dbpedia.org/resource/Janet_Blair","Janet Blair","1921-4-23","female","http://dbpedia.org/resource/Once_Upon_a_Time_(1944_film)"
"http://dbpedia.org/resource/June_Travis","June Travis",1914-08-07,"female","http://dbpedia.org/resource/Jailbreak_(film)"
"http://dbpedia.org/resource/June_Travis","June Travis","1914-8-7","female","http://dbpedia.org/resource/Jailbreak_(film)"
"http://dbpedia.org/resource/Shashikala","Shashikala",1932-08-04,"female","http://dbpedia.org/resource/Jahan_Ara_(film)"
"http://dbpedia.org/resource/Shashikala","Shashikala","1933-0-0","female","http://dbpedia.org/resource/Jahan_Ara_(film)"
"http://dbpedia.org/resource/Eusebio_Poncela","Eusebio Poncela","1947-9-15","male","http://dbpedia.org/resource/Intacto"
"http://dbpedia.org/resource/Tony_Denman","Tony Denman",1979-10-22,"male","http://dbpedia.org/resource/National_Lampoon's_Barely_Legal"
"http://dbpedia.org/resource/Jean_Bradin","Jean Bradin","1899-5-30","male","http://dbpedia.org/resource/Moulin_Rouge_(1928_film)"
"http://dbpedia.org/resource/Alberto_Bello","Alberto Bello",1897-06-22,"male","http://dbpedia.org/resource/Madame_Bovary_(1947_film)"
"http://dbpedia.org/resource/Alberto_Bello","Alberto Bello","1897-6-22","male","http://dbpedia.org/resource/Madame_Bovary_(1947_film)"
"http://dbpedia.org/resource/Louis_Jourdan","Louis Jourdan",1921-06-19,"male","http://dbpedia.org/resource/L'Arlésienne_(film)"
"http://dbpedia.org/resource/Louis_Jourdan","Louis Jourdan","1921-6-19","male","http://dbpedia.org/resource/L'Arlésienne_(film)"
"http://dbpedia.org/resource/Louis_Jourdan","Louis Jourdan",1921-06-19,"male","http://dbpedia.org/resource/Madame_Bovary_(1949_film)"
"http://dbpedia.org/resource/Louis_Jourdan","Louis Jourdan","1921-6-19","male","http://dbpedia.org/resource/Madame_Bovary_(1949_film)"
"http://dbpedia.org/resource/Bijou_Phillips","Bijou Phillips",1980-04-01,"female","http://dbpedia.org/resource/Octane_(film)"
"http://dbpedia.org/resource/Bijou_Phillips","Bijou Phillips","1980-4-1","female","http://dbpedia.org/resource/Octane_(film)"
"http://dbpedia.org/resource/Craig_Reynolds_(actor)","Craig Reynolds",1907-07-15,"male","http://dbpedia.org/resource/Jailbreak_(film)"
"http://dbpedia.org/resource/Craig_Reynolds_(actor)","Craig Reynolds","1907-7-15","male","http://dbpedia.org/resource/Jailbreak_(film)"
"http://dbpedia.org/resource/Dany_Boon","Dany Boon",1966-06-26,"male","http://dbpedia.org/resource/My_Best_Friend_(2006_film)"
"http://dbpedia.org/resource/Dany_Boon","Dany Boon","1966-6-26","male","http://dbpedia.org/resource/My_Best_Friend_(2006_film)"
"http://dbpedia.org/resource/Dominique_Pinon","Dominique Pinon",1955-03-04,"male","http://dbpedia.org/resource/My_Old_Lady_(film)"
"http://dbpedia.org/resource/Dominique_Pinon","Dominique Pinon","1955-3-4","male","http://dbpedia.org/resource/My_Old_Lady_(film)"
"http://dbpedia.org/resource/Dorothy_Minto","Dorothy Minto",1886-02-21,"female","http://dbpedia.org/resource/Once_Upon_a_Time_(1918_film)"
"http://dbpedia.org/resource/Dorothy_Minto","Dorothy Minto","1886-1-1","female","http://dbpedia.org/resource/Once_Upon_a_Time_(1918_film)"
"http://dbpedia.org/resource/Ted_Healy","Ted Healy",1896-10-01,"male","http://dbpedia.org/resource/Man_of_the_People_(film)"
"http://dbpedia.org/resource/Ted_Healy","Ted Healy","1896-10-1","male","http://dbpedia.org/resource/Man_of_the_People_(film)"
"http://dbpedia.org/resource/Teresa_Palmer","Teresa Palmer",1986-02-26,"female","http://dbpedia.org/resource/Lights_Out_(2016_film)"
"http://dbpedia.org/resource/Teresa_Palmer","Teresa Palmer","1986-2-26","female","http://dbpedia.org/resource/Lights_Out_(2016_film)"
"http://dbpedia.org/resource/Zsa_Zsa_Gabor","Zsa Zsa Gábor",1917-02-06,"female","http://dbpedia.org/resource/Moulin_Rouge_(1952_film)"
"http://dbpedia.org/resource/Zsa_Zsa_Gabor","Zsa Zsa Gábor","1917-2-6","female","http://dbpedia.org/resource/Moulin_Rouge_(1952_film)"
"http://dbpedia.org/resource/Nicholas_Guest","Nicholas Haden-Guest",1951-05-05,"male","http://dbpedia.org/resource/Nemesis_4:_Death_Angel"
"http://dbpedia.org/resource/Nicholas_Guest","Nicholas Haden-Guest","1951-5-5","male","http://dbpedia.org/resource/Nemesis_4:_Death_Angel"
"http://dbpedia.org/resource/Nicholas_Guest","Nicholas Guest",1951-05-05,"male","http://dbpedia.org/resource/Nemesis_4:_Death_Angel"
"http://dbpedia.org/resource/Nicholas_Guest","Nicholas Guest","1951-5-5","male","http://dbpedia.org/resource/Nemesis_4:_Death_Angel"
"http://dbpedia.org/resource/Nicholas_Guest","(The Honourable)",1951-05-05,"male","http://dbpedia.org/resource/Nemesis_4:_Death_Angel"
"http://dbpedia.org/resource/Nicholas_Guest","(The Honourable)","1951-5-5","male","http://dbpedia.org/resource/Nemesis_4:_Death_Angel"
"http://dbpedia.org/resource/Andrei_Panin","Andrei Panin",1962-05-28,"male","http://dbpedia.org/resource/Morphine_(film)"
"http://dbpedia.org/resource/Andrei_Panin","Andrei Panin","1962-5-28","male","http://dbpedia.org/resource/Morphine_(film)"
"http://dbpedia.org/resource/Serena_Dalrymple","Serena Dalrymple",1990-09-07,"female","http://dbpedia.org/resource/Mila_(film)"
"http://dbpedia.org/resource/Serena_Dalrymple","Serena Dalrymple","1990-9-7","female","http://dbpedia.org/resource/Mila_(film)"
"http://dbpedia.org/resource/Sue_Price","Sue Price",1965-03-29,"female","http://dbpedia.org/resource/Nemesis_4:_Death_Angel"
"http://dbpedia.org/resource/Sue_Price","Sue Price","1965-3-29","female","http://dbpedia.org/resource/Nemesis_4:_Death_Angel"
"http://dbpedia.org/resource/Gaby_Morlay","Gaby Morlay",1893-06-08,"female","http://dbpedia.org/resource/L'Arlésienne_(film)"
"http://dbpedia.org/resource/Gaby_Morlay","Gaby Morlay","1893-6-8","female","http://dbpedia.org/resource/L'Arlésienne_(film)"
"http://dbpedia.org/resource/Antonio_Dechent","Antonio Dechent","1960-2-16","male","http://dbpedia.org/resource/Intacto"
"http://dbpedia.org/resource/Dylan_Riley_Snyder","Dylan Riley Snyder",1997-01-24,"male","http://dbpedia.org/resource/Life_During_Wartime_(film)"
"http://dbpedia.org/resource/Dylan_Riley_Snyder","Dylan Riley Snyder","1997-1-24","male","http://dbpedia.org/resource/Life_During_Wartime_(film)"
"http://dbpedia.org/resource/Anita_Louise","Anita Louise",1915-01-09,"female","http://dbpedia.org/resource/Marie_Antoinette_(1938_film)"
"http://dbpedia.org/resource/Anita_Louise","Anita Louise","1915-1-9","female","http://dbpedia.org/resource/Marie_Antoinette_(1938_film)"
"http://dbpedia.org/resource/Clive_Revill","Clive Revill",1930-04-18,"male","http://dbpedia.org/resource/Kaleidoscope_(1966_film)"
"http://dbpedia.org/resource/Clive_Revill","Clive Revill","1930-4-18","male","http://dbpedia.org/resource/Kaleidoscope_(1966_film)"
"http://dbpedia.org/resource/Dolores_Costello","Dolores Costello",1903-09-17,"female","http://dbpedia.org/resource/Mannequin_(1926_film)"
"http://dbpedia.org/resource/Dolores_Costello","Dolores Costello","1903-9-17","female","http://dbpedia.org/resource/Mannequin_(1926_film)"
"http://dbpedia.org/resource/Patricia_Tallman","Patricia Tallman",1957-09-04,"female","http://dbpedia.org/resource/Night_of_the_Living_Dead_(1990_film)"
"http://dbpedia.org/resource/Patricia_Tallman","Patricia Tallman","1957-9-4","female","http://dbpedia.org/resource/Night_of_the_Living_Dead_(1990_film)"
"http://dbpedia.org/resource/Pierre_Renoir","Pierre Renoir",1885-03-21,"male","http://dbpedia.org/resource/Madame_Bovary_(1934_film)"
"http://dbpedia.org/resource/Pierre_Renoir","Pierre Renoir","1885-3-21","male","http://dbpedia.org/resource/Madame_Bovary_(1934_film)"
"http://dbpedia.org/resource/Raimu","Raimu",1883-12-18,"male","http://dbpedia.org/resource/L'Arlésienne_(film)"
"http://dbpedia.org/resource/Scott_Glenn","Scott Glenn",1941-01-26,"male","http://dbpedia.org/resource/Naked_City:_Justice_with_a_Bullet"
"http://dbpedia.org/resource/Scott_Glenn","Scott Glenn","1941-1-26","male","http://dbpedia.org/resource/Naked_City:_Justice_with_a_Bullet"
"http://dbpedia.org/resource/Tony_Todd","Tony Todd",1954-12-04,"male","http://dbpedia.org/resource/Minotaur_(film)"
"http://dbpedia.org/resource/Tony_Todd","Tony Todd","1954-12-4","male","http://dbpedia.org/resource/Minotaur_(film)"
"http://dbpedia.org/resource/Tony_Todd","Tony Todd",1954-12-04,"male","http://dbpedia.org/resource/Night_of_the_Living_Dead:_Darkest_Dawn"
"http://dbpedia.org/resource/Tony_Todd","Tony Todd","1954-12-4","male","http://dbpedia.org/resource/Night_of_the_Living_Dead:_Darkest_Dawn"
"http://dbpedia.org/resource/Tony_Todd","Tony Todd",1954-12-04,"male","http://dbpedia.org/resource/Night_of_the_Living_Dead_(1990_film)"
"http://dbpedia.org/resource/Tony_Todd","Tony Todd","1954-12-4","male","http://dbpedia.org/resource/Night_of_the_Living_Dead_(1990_film)"
"http://dbpedia.org/resource/Thierry_Van_Werveke","Thierry Van Werveke",1958-10-23,"male","http://dbpedia.org/resource/Knockin'_on_Heaven's_Door_(1997_film)"
"http://dbpedia.org/resource/Thierry_Van_Werveke","Thierry van Werveke",1958-10-23,"male","http://dbpedia.org/resource/Knockin'_on_Heaven's_Door_(1997_film)"
"http://dbpedia.org/resource/Robert_Miano","Robert Miano",1942-09-25,"male","http://dbpedia.org/resource/Mysteria_(film)"
"http://dbpedia.org/resource/Robert_Miano","Robert Miano","1942-9-25","male","http://dbpedia.org/resource/Mysteria_(film)"
"http://dbpedia.org/resource/Barry_Sobel","Barry Sobel",1959-07-11,"male","http://dbpedia.org/resource/Martians_Go_Home_(film)"
"http://dbpedia.org/resource/Barry_Sobel","Barry Sobel","1964-7-11","male","http://dbpedia.org/resource/Martians_Go_Home_(film)"
"http://dbpedia.org/resource/Hideaki_Itō","Hideaki Itō",1975-08-03,"male","http://dbpedia.org/resource/Onmyoji_2"
"http://dbpedia.org/resource/Hideaki_Itō","Hideaki Itō","1975-8-3","male","http://dbpedia.org/resource/Onmyoji_2"
"http://dbpedia.org/resource/Lakis_Lazopoulos","Lakis Lazopoulos",1956-05-06,"male","http://dbpedia.org/resource/My_Best_Friend_(2001_film)"
"http://dbpedia.org/resource/Lakis_Lazopoulos","Lakis Lazopoulos","1956-5-6","male","http://dbpedia.org/resource/My_Best_Friend_(2001_film)"
"http://dbpedia.org/resource/Nadeem_Baig_(actor)","Nadeem Baig",1941-07-19,"male","http://dbpedia.org/resource/Jeeva_(1995_film)"
"http://dbpedia.org/resource/Nadeem_Baig_(actor)","Nadeem Baig","1941-7-19","male","http://dbpedia.org/resource/Jeeva_(1995_film)"
"http://dbpedia.org/resource/Salim_Kumar","Salim Kumar",1969-10-10,"male","http://dbpedia.org/resource/Once_Upon_a_Time_(2013_film)"
"http://dbpedia.org/resource/V._Ravichandran","V. Ravichandran",1961-05-30,"male","http://dbpedia.org/resource/Malla_(film)"
"http://dbpedia.org/resource/V._Ravichandran","V. Ravichandran","1961-5-30","male","http://dbpedia.org/resource/Malla_(film)"
"http://dbpedia.org/resource/V._Ravichandran","V Ravichandaran",1961-05-30,"male","http://dbpedia.org/resource/Malla_(film)"
"http://dbpedia.org/resource/V._Ravichandran","V Ravichandaran","1961-5-30","male","http://dbpedia.org/resource/Malla_(film)"
"http://dbpedia.org/resource/Farrah_Fawcett","Farrah Fawcett",1947-02-02,"female","http://dbpedia.org/resource/Myra_Breckinridge_(film)"
"http://dbpedia.org/resource/Farrah_Fawcett","Farrah Fawcett","1947-2-2","female","http://dbpedia.org/resource/Myra_Breckinridge_(film)"
"http://dbpedia.org/resource/Colin_Farrell","Colin Farrell",1976-05-31,"male","http://dbpedia.org/resource/Intermission_(film)"
"http://dbpedia.org/resource/Colin_Farrell","Colin Farrell","1976-5-31","male","http://dbpedia.org/resource/Intermission_(film)"
"http://dbpedia.org/resource/Gena_Rowlands","Gena Rowlands",1930-06-19,"female","http://dbpedia.org/resource/Minnie_and_Moskowitz"
"http://dbpedia.org/resource/Gena_Rowlands","Gena Rowlands","1930-6-19","female","http://dbpedia.org/resource/Minnie_and_Moskowitz"
"http://dbpedia.org/resource/Kevin_Kline","Kevin Kline",1947-10-24,"male","http://dbpedia.org/resource/My_Old_Lady_(film)"
"http://dbpedia.org/resource/Luke_Perry","Luke Perry",1966-10-11,"male","http://dbpedia.org/resource/Jesse_Stone:_Lost_in_Paradise"
"http://dbpedia.org/resource/Susannah_York","Susannah York",1939-01-09,"female","http://dbpedia.org/resource/Kaleidoscope_(1966_film)"
"http://dbpedia.org/resource/Susannah_York","Susannah York","1939-1-9","female","http://dbpedia.org/resource/Kaleidoscope_(1966_film)"
"http://dbpedia.org/resource/Allison_Janney","Allison Janney",1959-11-19,"female","http://dbpedia.org/resource/Life_During_Wartime_(film)"
"http://dbpedia.org/resource/Courtney_B._Vance","Courtney B. Vance",1960-03-12,"male","http://dbpedia.org/resource/Naked_City:_Justice_with_a_Bullet"
"http://dbpedia.org/resource/Courtney_B._Vance","Courtney B. Vance","1960-3-12","male","http://dbpedia.org/resource/Naked_City:_Justice_with_a_Bullet"
"http://dbpedia.org/resource/Dariush_Arjmand","Dariush Arjmand",1944-07-27,"male","http://dbpedia.org/resource/Maritime_Silk_Road_(film)"
"http://dbpedia.org/resource/Dariush_Arjmand","Dariush Arjmand","1944-1-1","male","http://dbpedia.org/resource/Maritime_Silk_Road_(film)"
"http://dbpedia.org/resource/George_Raft","George Raft",1895-09-26,"male","http://dbpedia.org/resource/Night_After_Night_(film)"
