"f","fname","dir","music","writer","country","lang"
"http://dbpedia.org/resource/Heat_and_Dust_(film)","Heat and Dust","http://dbpedia.org/resource/James_Ivory_(director)","http://dbpedia.org/resource/Richard_Robbins_(composer)","http://dbpedia.org/resource/Ruth_Prawer_Jhabvala","United Kingdom","Urdu"
"http://dbpedia.org/resource/Heimkehr","Heimkehr","http://dbpedia.org/resource/Gustav_Ucicky","http://dbpedia.org/resource/Willy_Schmidt-Gentner","http://dbpedia.org/resource/Gerhard_Menzel","Germany","German"
"http://dbpedia.org/resource/Hold_That_Ghost","Hold That Ghost","http://dbpedia.org/resource/Arthur_Lubin","http://dbpedia.org/resource/H.J._Salter","http://dbpedia.org/resource/Robert_Lees","United States","English"
"http://dbpedia.org/resource/Hold_That_Ghost","Hold That Ghost","http://dbpedia.org/resource/Arthur_Lubin","http://dbpedia.org/resource/H.J._Salter","http://dbpedia.org/resource/John_Grant_(screenwriter)","United States","English"
"http://dbpedia.org/resource/Hold_That_Ghost","Hold That Ghost","http://dbpedia.org/resource/Arthur_Lubin","http://dbpedia.org/resource/H.J._Salter","http://dbpedia.org/resource/Fred_Rinaldo","United States","English"
"http://dbpedia.org/resource/If_You_Go_Down_in_the_Woods_Today","If You Go Down in the Woods Today","http://dbpedia.org/resource/Eric_Sykes","http://dbpedia.org/resource/Denis_King","http://dbpedia.org/resource/Eric_Sykes","United Kingdom","English"
"http://dbpedia.org/resource/Incendiary_Blonde","Incendiary Blonde","http://dbpedia.org/resource/George_Marshall_(director)","http://dbpedia.org/resource/John_Leipold","http://dbpedia.org/resource/James_Edward_Grant","United States","English"
"http://dbpedia.org/resource/Incendiary_Blonde","Incendiary Blonde","http://dbpedia.org/resource/George_Marshall_(director)","http://dbpedia.org/resource/John_Leipold","http://dbpedia.org/resource/Frank_Butler_(writer)","United States","English"
"http://dbpedia.org/resource/Incendiary_Blonde","Incendiary Blonde","http://dbpedia.org/resource/George_Marshall_(director)","http://dbpedia.org/resource/John_Leipold","http://dbpedia.org/resource/Claude_Binyon","United States","English"
"http://dbpedia.org/resource/Incendiary_Blonde","Incendiary Blonde","http://dbpedia.org/resource/George_Marshall_(director)","http://dbpedia.org/resource/Robert_Emmett_Dolan","http://dbpedia.org/resource/James_Edward_Grant","United States","English"
"http://dbpedia.org/resource/Incendiary_Blonde","Incendiary Blonde","http://dbpedia.org/resource/George_Marshall_(director)","http://dbpedia.org/resource/Robert_Emmett_Dolan","http://dbpedia.org/resource/Frank_Butler_(writer)","United States","English"
"http://dbpedia.org/resource/Incendiary_Blonde","Incendiary Blonde","http://dbpedia.org/resource/George_Marshall_(director)","http://dbpedia.org/resource/Robert_Emmett_Dolan","http://dbpedia.org/resource/Claude_Binyon","United States","English"
"http://dbpedia.org/resource/It_Happened_in_Broad_Daylight","Es geschah am hellichten Tag - El cebo","http://dbpedia.org/resource/Ladislao_Vajda","http://dbpedia.org/resource/Bruno_Canfora","http://dbpedia.org/resource/Ladislao_Vajda","Spain","German"
"http://dbpedia.org/resource/It_Happened_in_Broad_Daylight","Es geschah am hellichten Tag - El cebo","http://dbpedia.org/resource/Ladislao_Vajda","http://dbpedia.org/resource/Bruno_Canfora","http://dbpedia.org/resource/Friedrich_Dürrenmatt","Spain","German"
"http://dbpedia.org/resource/It_Happened_in_Broad_Daylight","Es geschah am hellichten Tag - El cebo","http://dbpedia.org/resource/Ladislao_Vajda","http://dbpedia.org/resource/Bruno_Canfora","http://dbpedia.org/resource/Hans_Jacoby","Spain","German"
"http://dbpedia.org/resource/It_Happened_in_Broad_Daylight","Es geschah am hellichten Tag - El cebo","http://dbpedia.org/resource/Ladislao_Vajda","http://dbpedia.org/resource/Bruno_Canfora","http://dbpedia.org/resource/Ladislao_Vajda","Switzerland","German"
"http://dbpedia.org/resource/It_Happened_in_Broad_Daylight","Es geschah am hellichten Tag - El cebo","http://dbpedia.org/resource/Ladislao_Vajda","http://dbpedia.org/resource/Bruno_Canfora","http://dbpedia.org/resource/Friedrich_Dürrenmatt","Switzerland","German"
"http://dbpedia.org/resource/It_Happened_in_Broad_Daylight","Es geschah am hellichten Tag - El cebo","http://dbpedia.org/resource/Ladislao_Vajda","http://dbpedia.org/resource/Bruno_Canfora","http://dbpedia.org/resource/Hans_Jacoby","Switzerland","German"
"http://dbpedia.org/resource/It_Happened_in_Broad_Daylight","Es geschah am hellichten Tag - El cebo","http://dbpedia.org/resource/Ladislao_Vajda","http://dbpedia.org/resource/Bruno_Canfora","http://dbpedia.org/resource/Ladislao_Vajda","West Germany","German"
"http://dbpedia.org/resource/It_Happened_in_Broad_Daylight","Es geschah am hellichten Tag - El cebo","http://dbpedia.org/resource/Ladislao_Vajda","http://dbpedia.org/resource/Bruno_Canfora","http://dbpedia.org/resource/Friedrich_Dürrenmatt","West Germany","German"
"http://dbpedia.org/resource/It_Happened_in_Broad_Daylight","Es geschah am hellichten Tag - El cebo","http://dbpedia.org/resource/Ladislao_Vajda","http://dbpedia.org/resource/Bruno_Canfora","http://dbpedia.org/resource/Hans_Jacoby","West Germany","German"
"http://dbpedia.org/resource/Jayam_Manadera","Jayam Manade Raa","http://dbpedia.org/resource/N.Shankar","http://dbpedia.org/resource/Vandemataram_Srinivas","http://dbpedia.org/resource/Paruchuri_Brothers","India","Telugu"
"http://dbpedia.org/resource/Joe_Gould's_Secret_(film)","Joe Gould's Secret","http://dbpedia.org/resource/Stanley_Tucci","http://dbpedia.org/resource/Evan_Lurie","http://dbpedia.org/resource/Howard_A._Rodman","United States","English"
"http://dbpedia.org/resource/Joe_Gould's_Secret_(film)","Joe Gould's Secret","http://dbpedia.org/resource/Stanley_Tucci","http://dbpedia.org/resource/Evan_Lurie","http://dbpedia.org/resource/Joseph_Mitchell_(writer)","United States","English"
"http://dbpedia.org/resource/Johnny_Appleseed_(film)","The Legend of Johnny Appleseed","http://dbpedia.org/resource/Wilfred_Jackson","http://dbpedia.org/resource/Paul_Smith_(film_and_television_composer)","http://dbpedia.org/resource/Winston_Hibler","United States","English"
"http://dbpedia.org/resource/Johnny_Appleseed_(film)","The Legend of Johnny Appleseed","http://dbpedia.org/resource/Wilfred_Jackson","http://dbpedia.org/resource/Paul_Smith_(film_and_television_composer)","http://dbpedia.org/resource/Jesse_Marsh","United States","English"
"http://dbpedia.org/resource/Johnny_Concho","Johnny Concho","http://dbpedia.org/resource/Don_McGuire_(actor)","http://dbpedia.org/resource/Nelson_Riddle","http://dbpedia.org/resource/David_P._Harmon","United States","English"
"http://dbpedia.org/resource/Katzelmacher","Katzelmacher","http://dbpedia.org/resource/Rainer_Werner_Fassbinder","http://dbpedia.org/resource/Peer_Raben","http://dbpedia.org/resource/Rainer_Werner_Fassbinder","West Germany","German"
"http://dbpedia.org/resource/King_Richard_and_the_Crusaders","King Richard and the Crusaders","http://dbpedia.org/resource/David_Butler_(director)","http://dbpedia.org/resource/Max_Steiner","http://dbpedia.org/resource/Sir_Walter_Scott","United States","English"
"http://dbpedia.org/resource/King_Richard_and_the_Crusaders","King Richard and the Crusaders","http://dbpedia.org/resource/David_Butler_(director)","http://dbpedia.org/resource/Max_Steiner","http://dbpedia.org/resource/John_Twist","United States","English"
"http://dbpedia.org/resource/King_Richard_and_the_Crusaders","King Richard and the Crusaders","http://dbpedia.org/resource/Oren_W._Haglund","http://dbpedia.org/resource/Max_Steiner","http://dbpedia.org/resource/Sir_Walter_Scott","United States","English"
"http://dbpedia.org/resource/King_Richard_and_the_Crusaders","King Richard and the Crusaders","http://dbpedia.org/resource/Oren_W._Haglund","http://dbpedia.org/resource/Max_Steiner","http://dbpedia.org/resource/John_Twist","United States","English"
"http://dbpedia.org/resource/Lancelot_and_Guinevere","Lancelot and Guinevere","http://dbpedia.org/resource/Cornel_Wilde","http://dbpedia.org/resource/Ron_Goodwin","http://dbpedia.org/resource/Richard_Schayer","United Kingdom","English"
"http://dbpedia.org/resource/Laughter_in_Paradise","Laughter in Paradise","http://dbpedia.org/resource/Mario_Zampi","http://dbpedia.org/resource/Stanley_Black","http://dbpedia.org/resource/Jack_Davies_(screenwriter)","United Kingdom","English"
"http://dbpedia.org/resource/Laughter_in_Paradise","Laughter in Paradise","http://dbpedia.org/resource/Mario_Zampi","http://dbpedia.org/resource/Stanley_Black","http://dbpedia.org/resource/Michael_Pertwee","United Kingdom","English"
"http://dbpedia.org/resource/Legend_of_the_Werewolf","Legend of the Werewolf","http://dbpedia.org/resource/Freddie_Francis","http://dbpedia.org/resource/Harry_Robertson_(musician)","http://dbpedia.org/resource/Anthony_Hinds","United Kingdom","English"
"http://dbpedia.org/resource/Let's_Make_Love","Let's Make Love","http://dbpedia.org/resource/George_Cukor","http://dbpedia.org/resource/Earle_Hagen","http://dbpedia.org/resource/Arthur_Miller","United States","English"
"http://dbpedia.org/resource/Let's_Make_Love","Let's Make Love","http://dbpedia.org/resource/George_Cukor","http://dbpedia.org/resource/Earle_Hagen","http://dbpedia.org/resource/Norman_Krasna","United States","English"
"http://dbpedia.org/resource/Let's_Make_Love","Let's Make Love","http://dbpedia.org/resource/George_Cukor","http://dbpedia.org/resource/Earle_Hagen","http://dbpedia.org/resource/Hal_Kanter","United States","English"
"http://dbpedia.org/resource/Let's_Make_Love","Let's Make Love","http://dbpedia.org/resource/George_Cukor","http://dbpedia.org/resource/Lionel_Newman","http://dbpedia.org/resource/Arthur_Miller","United States","English"
"http://dbpedia.org/resource/Let's_Make_Love","Let's Make Love","http://dbpedia.org/resource/George_Cukor","http://dbpedia.org/resource/Lionel_Newman","http://dbpedia.org/resource/Norman_Krasna","United States","English"
"http://dbpedia.org/resource/Let's_Make_Love","Let's Make Love","http://dbpedia.org/resource/George_Cukor","http://dbpedia.org/resource/Lionel_Newman","http://dbpedia.org/resource/Hal_Kanter","United States","English"
"http://dbpedia.org/resource/Let's_Talk_About_Sex_(film)","Let's Talk About Sex","http://dbpedia.org/resource/Troy_Beyer","http://dbpedia.org/resource/Jon_Carpenter","http://dbpedia.org/resource/Troy_Beyer","United States","English"
"http://dbpedia.org/resource/Let_George_Do_It!","Let George Do It!","http://dbpedia.org/resource/Marcel_Varnel","http://dbpedia.org/resource/Ernest_Irving","http://dbpedia.org/resource/Angus_MacPhail","United Kingdom","English"
"http://dbpedia.org/resource/Let_George_Do_It!","Let George Do It!","http://dbpedia.org/resource/Marcel_Varnel","http://dbpedia.org/resource/Ernest_Irving","http://dbpedia.org/resource/John_Dighton","United Kingdom","English"
"http://dbpedia.org/resource/Let_George_Do_It!","Let George Do It!","http://dbpedia.org/resource/Marcel_Varnel","http://dbpedia.org/resource/Ernest_Irving","http://dbpedia.org/resource/Austin_Melford","United Kingdom","English"
"http://dbpedia.org/resource/Let_George_Do_It!","Let George Do It!","http://dbpedia.org/resource/Marcel_Varnel","http://dbpedia.org/resource/Eddie_Latta","http://dbpedia.org/resource/Angus_MacPhail","United Kingdom","English"
"http://dbpedia.org/resource/Let_George_Do_It!","Let George Do It!","http://dbpedia.org/resource/Marcel_Varnel","http://dbpedia.org/resource/Eddie_Latta","http://dbpedia.org/resource/John_Dighton","United Kingdom","English"
"http://dbpedia.org/resource/Let_George_Do_It!","Let George Do It!","http://dbpedia.org/resource/Marcel_Varnel","http://dbpedia.org/resource/Eddie_Latta","http://dbpedia.org/resource/Austin_Melford","United Kingdom","English"
"http://dbpedia.org/resource/Letters_from_a_Killer","Letters from a Killer","http://dbpedia.org/resource/David_Carson_(director)","http://dbpedia.org/resource/Dennis_McCarthy_(composer)","http://dbpedia.org/resource/Bournemouth_Universities'_media_school","United States / United Kingdom","English"
"http://dbpedia.org/resource/Little_Criminals_(film)","Little Criminals","http://dbpedia.org/resource/Stephen_Surjik","http://dbpedia.org/resource/Fred_Mollin","http://dbpedia.org/resource/Dennis_Foon","Canada","English"
"http://dbpedia.org/resource/Long_Life,_Happiness_&_Prosperity","Long Life, Happiness & Prosperity","http://dbpedia.org/resource/Mina_Shum","http://dbpedia.org/resource/Andrew_Lockington","http://dbpedia.org/resource/Mina_Shum","Canada","Cantonese"
"http://dbpedia.org/resource/Long_Life,_Happiness_&_Prosperity","Long Life, Happiness & Prosperity","http://dbpedia.org/resource/Mina_Shum","http://dbpedia.org/resource/Andrew_Lockington","http://dbpedia.org/resource/Dennis_Foon","Canada","Cantonese"
"http://dbpedia.org/resource/Long_Life,_Happiness_&_Prosperity","Long Life, Happiness & Prosperity","http://dbpedia.org/resource/Mina_Shum","http://dbpedia.org/resource/Andrew_Lockington","http://dbpedia.org/resource/Mina_Shum","Canada","English"
"http://dbpedia.org/resource/Long_Life,_Happiness_&_Prosperity","Long Life, Happiness & Prosperity","http://dbpedia.org/resource/Mina_Shum","http://dbpedia.org/resource/Andrew_Lockington","http://dbpedia.org/resource/Dennis_Foon","Canada","English"
"http://dbpedia.org/resource/Love_and_Other_Disasters","Love and Other Disasters","http://dbpedia.org/resource/Alek_Keshishian","http://dbpedia.org/resource/Alexandre_Azaria","http://dbpedia.org/resource/Alek_Keshishian","France / United Kingdom","English"
"http://dbpedia.org/resource/Meet_Wally_Sparks","Meet Wally Sparks","http://dbpedia.org/resource/Peter_Baldwin_(director)","http://dbpedia.org/resource/Michel_Colombier","http://dbpedia.org/resource/Rodney_Dangerfield","United States","English"
"http://dbpedia.org/resource/Meet_Wally_Sparks","Meet Wally Sparks","http://dbpedia.org/resource/Peter_Baldwin_(director)","http://dbpedia.org/resource/Michel_Colombier","http://dbpedia.org/resource/Harry_Basil","United States","English"
"http://dbpedia.org/resource/Miss_Grant_Takes_Richmond","Miss Grant Takes Richmond","http://dbpedia.org/resource/Lloyd_Bacon","http://dbpedia.org/resource/Heinz_Eric_Roemheld","http://dbpedia.org/resource/Frank_Tashlin","United States","English"
"http://dbpedia.org/resource/Miss_Grant_Takes_Richmond","Miss Grant Takes Richmond","http://dbpedia.org/resource/Lloyd_Bacon","http://dbpedia.org/resource/Heinz_Eric_Roemheld","http://dbpedia.org/resource/Nat_Perrin","United States","English"
"http://dbpedia.org/resource/Monte_Carlo_Baby","Monte Carlo Baby","http://dbpedia.org/resource/Jean_Boyer_(director)","http://dbpedia.org/resource/Paul_Misraki","http://dbpedia.org/resource/Alex_Joffé","France","English"
"http://dbpedia.org/resource/Monte_Carlo_Baby","Monte Carlo Baby","http://dbpedia.org/resource/Jean_Boyer_(director)","http://dbpedia.org/resource/Paul_Misraki","http://dbpedia.org/resource/Jean_Boyer_(director)","France","English"
"http://dbpedia.org/resource/Monte_Carlo_Baby","Monte Carlo Baby","http://dbpedia.org/resource/Jean_Boyer_(director)","http://dbpedia.org/resource/Paul_Misraki","http://dbpedia.org/resource/Lester_Fuller","France","English"
"http://dbpedia.org/resource/Monte_Carlo_Baby","Monte Carlo Baby","http://dbpedia.org/resource/Jean_Boyer_(director)","http://dbpedia.org/resource/Paul_Misraki","http://dbpedia.org/resource/Alex_Joffé","United Kingdom","English"
"http://dbpedia.org/resource/Monte_Carlo_Baby","Monte Carlo Baby","http://dbpedia.org/resource/Jean_Boyer_(director)","http://dbpedia.org/resource/Paul_Misraki","http://dbpedia.org/resource/Jean_Boyer_(director)","United Kingdom","English"
"http://dbpedia.org/resource/Monte_Carlo_Baby","Monte Carlo Baby","http://dbpedia.org/resource/Jean_Boyer_(director)","http://dbpedia.org/resource/Paul_Misraki","http://dbpedia.org/resource/Lester_Fuller","United Kingdom","English"
"http://dbpedia.org/resource/Monte_Carlo_Baby","Monte Carlo Baby","http://dbpedia.org/resource/Lester_Fuller","http://dbpedia.org/resource/Paul_Misraki","http://dbpedia.org/resource/Alex_Joffé","France","English"
